nDisque jeu1_TTP jeu1Bal jeu2_TTP jeu2Bal jeu3_TTP jeu3Bal
1608 7559 222 7700 738 23907 20854
1609 7555 221 7679 737 23719 20925
1610 7583 222 7699 738 23968 21021
1611 7598 222 7720 741 23981 21080
1612 7589 223 7715 742 23938 20982
1613 7597 222 7722 739 23843 21066
1614 7609 223 7742 739 24008 21112
1615 7636 231 7740 744 24053 21209
1616 7655 223 7777 742 24056 21181
1617 7649 222 7769 740 24007 21278
1618 7682 225 7789 746 24186 21208
1619 7641 223 7782 742 24035 21132
1620 7670 223 7794 742 24225 21232
1621 7675 222 7798 742 24099 21216
1622 7727 225 7825 751 24290 21320
1623 7717 222 7847 747 24360 21372
1624 7716 224 7866 751 24309 21362
1625 7722 223 7839 747 24400 21295
1626 7740 225 7850 746 24389 21843
1627 7737 223 7856 751 24369 21411
1628 7765 224 7898 749 24485 21417
1629 7753 225 7870 752 24407 21553
1630 7776 225 7890 753 24449 21542
1631 7789 224 7916 752 24509 21371
1632 7793 225 7916 753 24618 21460
1633 7779 224 7908 751 24448 21561
1634 7917 228 8028 765 24970 21960
1635 7831 224 7954 756 24535 21625
1636 7893 225 7984 757 24811 21758
1637 7840 226 7959 754 24674 21673
1638 7861 226 8001 757 24620 21823
1639 7862 224 7985 758 24732 21708
1640 7861 226 7990 756 24664 21829
1641 7888 224 7995 756 24803 21633
1642 7874 225 7990 758 24853 21762
1643 7910 228 8026 758 24923 21843
1644 7921 227 8041 761 24963 21991
1645 7928 226 8065 758 24867 21851
1646 7920 228 8044 775 24954 21860
1647 7940 225 8066 762 25037 21833
1648 7950 227 8069 760 24961 21973
1649 7964 228 8093 762 24932 22121
1650 7956 227 8088 766 24915 22013
1651 7994 227 8111 765 25185 22107
1652 7991 227 8118 764 25145 22030
1653 7989 227 8116 763 25134 22063
1654 7997 227 8132 765 25171 22012
1655 8005 228 8134 769 25250 22294
1656 8014 229 8152 767 25222 22096
1657 8020 229 8158 767 25347 22057
1658 8054 228 8183 769 25339 22187
1659 8049 230 8179 770 25372 22119
1660 8062 230 8194 769 25326 22341
1661 8056 229 8196 767 25412 22184
1662 8102 229 8222 778 25604 22305
1663 8096 230 8236 769 25331 22353
1664 8099 229 8220 771 25438 22316
1665 8094 229 8224 772 25351 22308
1666 8149 230 8264 774 25572 22462
1667 8126 230 8244 770 25451 22433
1668 8126 230 8267 775 25624 22315
1669 8135 231 8266 771 25465 22419
1670 8189 231 8290 783 25724 22561
1671 8213 232 8333 780 25756 22573
1672 8199 230 8314 779 25801 22564
1673 8194 233 8325 779 25739 22691
1674 8212 232 8336 780 25637 22637
1675 8221 232 8355 783 25920 22578
1676 8224 232 8340 783 25767 22629
1677 8239 232 8366 778 25855 22616
1678 8235 231 8381 784 25853 22728
1679 8244 233 8383 780 25930 22651
1680 8240 232 8379 781 25837 22722
1681 8265 233 8402 784 25949 22725
1682 8289 232 8407 782 26103 22889
1683 8295 232 8416 783 26001 22950
1684 8292 232 8437 781 26055 22830
1685 8312 234 8432 786 26125 22967
1686 8306 233 8471 788 26105 22994
1687 8330 232 8453 788 26111 22857
1688 8321 232 8442 783 26168 22796
1689 8345 237 8475 789 26217 23018
1690 8342 233 8472 786 26149 22950
1691 8369 233 8529 789 26320 22962
1692 8316 231 8460 786 25988 23071
1693 8378 232 8531 790 26318 23043
1694 8399 234 8540 796 26435 23116
1695 8385 234 8518 790 26231 23135
1696 8435 234 8572 797 26466 23212
1697 8424 241 8555 811 26443 23195
1698 8421 234 8570 792 26458 23189
1699 8442 233 8571 792 26487 23211
1700 8448 234 8561 792 26485 23148
1701 8443 234 8572 796 26675 23155
1702 8493 236 8611 796 26593 23264
1703 8483 236 8619 797 26639 23307
1704 8468 234 8611 794 26595 23282
1705 8519 237 8657 801 26752 23393
1706 8516 235 8652 797 26767 23354
1707 8551 236 8663 799 26744 23482
1708 8495 234 8671 795 26702 23282
1709 8522 237 8645 795 26796 23289
1710 8551 236 8691 799 26817 23488
1711 8555 237 8690 801 26757 23651
1712 8564 237 8694 802 26883 23550
1713 8589 237 8709 804 26980 23543
1714 8585 239 8723 801 26937 23537
1715 8586 237 8719 800 26786 23682
1716 8586 237 8732 800 26970 23482
1717 8642 237 8761 810 27036 23867
1718 8627 238 8761 806 27018 23686
1719 8646 237 8765 807 27167 23713
1720 8650 237 8781 807 27067 23842
1721 8691 240 8802 807 27245 23868
1722 8631 237 8762 803 26918 23737
1723 8701 238 8860 812 27328 23849
1724 8711 240 8821 812 27180 23967
1725 8687 239 8809 808 27225 24171
1726 8718 241 8852 819 27311 23823
1727 8747 239 8861 813 27350 23996
1728 8752 240 8859 811 27372 23956
1729 8768 240 8911 812 27533 23987
1730 8772 239 8875 813 27431 24076
1731 8775 239 8905 814 27346 24139
1732 8763 240 8902 814 27520 23986
1733 8786 241 8922 818 27381 24243
1734 8804 240 8941 818 27614 24058
1735 8770 240 8906 817 27431 24107
1736 8834 241 8965 820 27641 24284
1737 8837 240 8958 820 27679 24058
1738 8832 241 8961 816 27563 24228
1739 8870 241 8997 821 27860 24187
1740 8854 241 8974 820 27839 24312
1741 8885 242 9003 821 27863 24340
1742 8948 244 9111 826 27967 24476
1743 8893 243 9015 826 27905 24386
1744 8874 242 9000 821 27795 24381
1745 8928 242 9060 829 28041 24548
1746 8927 242 9054 825 28079 24427
1747 8935 241 9057 827 27856 24383
1748 8938 241 9077 825 28025 24461
1749 8947 242 9075 824 28148 24446
1750 8977 242 9114 828 28084 24635
1751 8988 243 9125 828 28147 24630
1752 8979 243 9096 826 27963 24618
1753 8997 242 9117 830 28013 24639
1754 8998 244 9122 830 28154 24693
1755 9020 244 9155 829 28131 24610
1756 9052 244 9216 834 28415 24728
1757 9040 243 9180 832 28220 24766
1758 9075 243 9186 833 28287 24790
1759 9028 244 9164 831 28240 24725
1760 9069 245 9197 832 28338 24851
1761 9061 245 9198 831 28454 24699
1762 9123 245 9251 832 28402 24954
1763 9101 246 9232 835 28312 24977
1764 9085 244 9231 833 28396 24841
1765 9123 244 9263 843 28533 25007
1766 9117 244 9240 834 28400 24939
1767 9136 244 9265 837 28572 25088
1768 9146 245 9271 838 28603 25028
1769 9167 246 9292 838 28671 24974
1770 9175 246 9294 847 28733 25033
1771 9169 246 9300 838 28627 25545
1772 9209 248 9353 843 28805 25372
1773 9212 246 9327 842 28739 25153
1774 9217 245 9349 843 28838 25197
1775 9226 246 9365 844 28797 25201
1776 9228 247 9345 845 28852 25186
1777 9236 246 9374 845 28834 25342
1778 9248 246 9403 846 28881 25370
1779 9268 249 9413 844 29013 25261
1780 9283 247 9406 846 29156 25250
1781 9272 246 9416 844 29017 25382
1782 9277 247 9407 846 28936 25299
1783 9301 250 9425 847 29044 25310
1784 9288 247 9443 846 29149 25399
1785 9320 248 9455 853 29008 25479
1786 9334 247 9470 848 29116 25540
1787 9331 247 9473 848 29113 25468
1788 9363 250 9474 861 29276 25376
1789 9367 249 9511 853 29269 25653
1790 9352 249 9482 850 29183 25504
1791 9389 248 9513 849 29258 25654
1792 9394 248 9523 855 29238 25657
1793 9409 248 9567 853 29337 25674
1794 9419 249 9543 854 29456 26032
1795 9408 249 9558 850 29390 25820
1796 9453 248 9572 854 29404 25749
1797 9471 251 9586 857 29553 25847
1798 9442 250 9571 863 29457 25752
1799 9465 250 9589 856 29458 25886
1800 9477 253 9612 857 29569 25938
1801 9480 250 9632 857 29484 25883
1802 9480 251 9620 859 29668 25904
1803 9501 251 9645 863 29830 25938
1804 9543 251 9680 864 29783 26017
1805 9580 252 9698 864 29926 26081
1806 9554 251 9696 862 29883 26031
1807 9563 252 9689 862 29891 26019
1808 9569 252 9699 863 29889 26070
1809 9581 252 9722 867 30003 26143
1810 9602 252 9739 867 29845 26206
1811 9598 253 9738 866 29890 26232
1812 9579 252 9714 865 29821 26310
1813 9626 252 9751 869 30012 26279
1814 9638 253 9786 868 29947 26381
1815 9619 252 9748 868 29944 26290
1816 9641 255 9843 870 30201 26337
1817 9659 253 9806 875 30228 26271
1818 9665 257 9808 882 30044 26406
1819 9713 253 9823 869 30302 26377
1820 9689 252 9828 881 30221 26476
1821 9708 255 9851 874 30306 26467
1822 9709 254 9844 882 30324 26586
1823 9728 253 9847 874 30338 26389
1824 9750 255 9891 876 30497 26500
1825 9732 254 9881 871 30436 26589
1826 9731 254 9879 873 30395 26398
1827 9755 254 9890 875 30354 26572
1828 9799 255 9941 879 30597 26950
1829 9799 254 9920 877 30572 26706
1830 9806 256 9941 881 30706 26630
1831 9822 255 9943 878 30706 26654
1832 9819 254 9938 881 30609 26624
1833 9844 254 9967 879 30764 26641
1834 9863 256 9998 880 30758 26899
1835 9815 256 9963 876 30575 26681
1836 9865 254 10008 883 30877 26861
1837 9869 256 10016 884 30821 26759
1838 9861 254 10006 883 30630 26950
1839 9862 255 9994 880 30818 26783
1840 9898 256 10048 885 30780 27065
1841 9906 255 10044 886 30797 27349
1842 9926 258 10063 882 30818 26991
1843 10046 259 10186 893 31207 27275
1844 10017 257 10152 891 31267 27102
1845 9999 258 10134 890 31232 27132
1846 9998 257 10152 889 31105 27270
1847 10020 258 10137 893 31232 27168
1848 10017 260 10169 890 31195 27308
1849 10055 259 10197 894 31262 27287
1850 10020 260 10163 893 31263 27296
1851 10046 257 10199 893 31352 27410
1852 10079 259 10203 895 31401 27287
1853 10084 260 10220 901 31369 27579
1854 10101 259 10236 898 31484 27379
1855 10120 261 10239 898 31436 27531
1856 10157 259 10262 898 31503 27935
1857 10137 260 10273 897 31567 27473
1858 10126 260 10268 897 31570 27598
1859 10086 258 10222 893 31306 27508
1860 10128 259 10259 896 31522 27545
1861 10162 260 10288 909 31723 27619
1862 10122 258 10295 900 31438 27620
1863 10222 261 10356 904 31849 27823
1864 10241 262 10367 905 31742 27803
1865 10221 262 10357 902 31887 27773
1866 10186 261 10330 903 31657 27820
1867 10261 260 10404 907 31877 27786
1868 10238 261 10377 902 31865 27677
1869 10242 261 10374 911 31891 27924
1870 10303 262 10450 908 32024 28056
1871 10275 262 10427 908 31977 27884
1872 10300 261 10439 908 32139 28020
1873 10299 261 10432 906 32065 28006
1874 10309 262 10457 905 32163 28015
1875 10336 263 10469 909 32231 28015
1876 10300 262 10440 904 31965 28021
1877 10369 262 10485 912 32237 28030
1878 10356 262 10480 913 32180 28059
1879 10361 263 10502 911 32440 28014
1880 10404 265 10543 912 32281 28225
1881 10415 264 10547 919 32502 28252
1882 10404 264 10545 915 32440 28203
1883 10406 264 10575 915 32303 28292
1884 10405 264 10533 912 32385 28260
1885 10449 264 10581 916 32477 28384
1886 10451 265 10609 927 32597 28375
1887 10493 263 10623 919 32650 28425
1888 10486 266 10618 920 32385 28472
1889 10446 264 10583 915 32588 28295
1890 10430 263 10582 915 32411 28336
1891 10466 265 10634 920 32615 28500
1892 10496 265 10625 914 32669 28423
1893 10454 265 10671 917 32534 28361
1894 10504 265 10676 920 32648 28613
1895 10519 265 10664 923 32680 28504
1896 10505 266 10647 922 32815 28443
1897 10519 264 10655 922 32674 28657
1898 10557 267 10699 922 32750 28704
1899 10540 264 10681 930 32773 28502
1900 10571 267 10709 924 32746 28801
1901 10570 266 10713 932 32838 28696
1902 10614 266 10755 925 33022 28790
1903 10571 265 10734 925 32715 28802
1904 10618 266 10770 926 32884 28889
1905 10621 265 10767 928 32926 28857
1906 10594 266 10743 928 32861 28796
1907 10640 266 10775 925 33080 28912
1908 10671 267 10794 930 33142 28889
1909 10667 266 10801 932 33308 28920
1910 10669 268 10789 927 33202 28906
1911 10672 265 10822 927 33202 28897
1912 10707 267 10838 930 33214 29130
1913 10672 266 10810 924 33071 28925
1914 10706 267 10842 929 33266 29035
1915 10776 268 10894 936 33338 29285
1916 10746 268 10876 930 33497 29305
1917 10735 268 10859 933 33327 29095
1918 10768 269 10927 936 33480 29130
1919 10798 268 10927 940 33538 29430
1920 10773 267 10946 942 33577 29312
1921 10793 267 10933 936 33472 29294
1922 10809 269 10960 937 33702 29363
1923 10859 269 10985 949 33772 29487
1924 10826 269 10977 937 33718 29289
1925 10847 270 10995 941 33960 29462
1926 10855 270 11012 941 33913 29551
1927 10866 270 11010 940 33837 29605
1928 10878 271 11065 944 34058 29546
1929 10894 270 11031 943 34060 29675
1930 10902 270 11062 943 33877 29727
1931 10910 270 11054 943 34094 29623
1932 10914 270 11053 940 34126 29650
1933 10940 271 11079 943 34223 29907
1934 10953 270 11094 946 34266 29807
1935 10942 272 11089 948 34226 29909
1936 10974 271 11172 946 34331 30040
1937 10977 272 11124 946 34515 29973
1938 10949 270 11093 947 34348 30153
1939 10993 272 11142 956 34368 30103
1940 10996 272 11143 951 34435 30265
1941 11016 272 11176 951 34649 30209
1942 11047 275 11217 948 34747 30317
1943 11057 275 11206 952 34966 30288
1944 11057 272 11203 951 34889 30358
1945 11070 272 11226 953 34992 30684
1946 11064 274 11222 955 34850 30564
1947 11104 273 11233 954 35034 30648
1948 11125 273 11229 952 34959 30665
1949 11083 273 11247 954 34933 30674
1950 11139 275 11273 957 35095 30820
1951 11127 274 11235 957 35124 30948
1952 11157 273 11289 957 35178 30816
1953 11115 282 11265 954 35107 30884
1954 11170 273 11311 960 35271 30972
1955 11231 275 11362 960 35480 31078
1956 11207 274 11341 960 35600 30980
1957 11198 274 11334 959 35487 31035
1958 11183 273 11330 957 35418 31054
1959 11207 277 11361 971 35574 31076
1960 11223 275 11368 961 35654 31005
1961 11255 275 11390 964 35762 31167
1962 11241 275 11380 965 35568 31264
1963 11262 274 11410 965 35771 31265
1964 11293 277 11429 963 35622 31489
1965 11294 274 11444 965 35832 31276
1966 11303 277 11459 971 35991 31448
1967 11332 275 11493 967 35840 31539
1968 11327 276 11472 976 35764 31739
1969 11354 276 11487 966 35821 31665
1970 11362 275 11514 969 35929 31848
1971 11360 278 11512 969 36157 31345
1972 11378 275 11536 969 36017 31746
1973 11396 276 11538 969 36010 31750
1974 11398 277 11539 973 36094 31812
1975 11439 278 11571 972 36105 31833
1976 11427 277 11584 972 35906 32101
1977 11429 277 11596 975 36060 32084
1978 11463 277 11606 975 36160 32006
1979 11465 278 11628 980 36199 32203
1980 11479 277 11634 974 36213 31969
1981 11492 278 11649 977 36170 32307
1982 11502 279 11659 979 36220 32240
1983 11498 278 11666 975 36447 32103
1984 11518 279 11660 983 36366 32203
1985 11504 278 11663 978 36172 32384
1986 11567 278 11701 980 36554 31996
1987 11548 278 11698 982 36700 32019
1988 11584 281 11735 981 36602 32238
1989 11580 281 11745 983 36451 32479
1990 11595 279 11765 983 36550 32525
1991 11590 280 11753 981 36581 32802
1992 11578 280 11733 984 36591 32285
1993 11613 279 11754 984 36396 32701
1994 11619 279 11782 986 36689 32376
1995 11674 280 11822 987 36967 32337
1996 11649 281 11788 982 36915 32108
1997 11659 282 11808 985 37045 32259
1998 11697 282 11861 989 36694 32925
1999 11699 281 11844 995 36763 32772
2000 11690 282 11859 988 37122 32396
2001 11724 282 11865 990 36661 32962
2002 11830 284 11973 993 37347 32767
2003 11762 281 11918 998 37121 32693
2004 11757 282 11910 995 36885 32933
2005 11761 283 11925 993 36910 33104
2006 11785 286 11935 996 37410 32545
2007 11813 282 11946 994 37400 32665
2008 11820 283 11965 992 37505 32652
2009 11799 281 11955 998 37555 32524
2010 11796 283 11950 994 37676 32490
2011 11837 283 11970 994 37566 32669
2012 11843 284 11986 994 37593 32628
2013 11848 282 11998 998 37660 32663
2014 11906 285 12045 1003 37816 32808
2015 11869 283 12022 998 37653 32808
2016 11873 283 12020 999 37687 32752
2017 11916 284 12051 995 37759 33280
2018 11911 284 12065 1004 37790 32980
2019 11926 284 12082 1000 37864 32872
2020 11933 284 12088 1006 37638 33018
2021 11982 285 12126 1004 37976 33206
2022 11957 286 12120 1003 37866 33150
2023 11982 285 12115 1003 37837 33197
2024 11983 284 12146 1018 37903 33226
2025 11993 286 12139 1005 38127 33095
2026 12013 284 12193 1008 38239 33082
2027 12023 286 12165 1010 38214 33030
2028 11999 285 12157 1005 37923 33244
2029 12028 286 12186 1007 38041 33240
2030 12107 285 12190 1011 38131 33198
2031 12052 285 12211 1007 38148 33349
2032 12102 286 12230 1012 38315 33492
2033 12124 286 12272 1016 38294 33496
2034 12150 286 12289 1024 38196 33512
2035 12104 285 12257 1017 38291 33520
2036 12151 287 12314 1013 38411 33604
2037 12146 288 12289 1011 38656 33529
2038 12174 287 12326 1016 38578 33701
2039 12157 286 12311 1013 38438 33584
2040 12181 286 12337 1016 38596 33614
2041 12241 287 12365 1027 38551 33782
2042 12193 287 12344 1016 38471 33749
2043 11875 280 12048 989 37541 32844
2044 11866 280 12030 988 37550 32759
2045 11889 280 12043 994 37575 32881
2046 11930 280 12072 995 37619 32966
2047 11889 280 12056 990 37657 32835
2048 12004 278 12134 995 37757 33114
2049 11953 278 12078 991 37642 33033
2050 11947 279 12115 998 37806 32979
2051 12011 279 12173 1000 38016 33109
2052 11973 280 12128 998 37834 33053
2053 11966 280 12129 995 37675 33255
2054 11996 279 12136 999 37715 33221
2055 12004 280 12135 996 37876 33190
2056 12024 279 12147 997 37897 33240
2057 12032 280 12191 1000 38060 33194
2058 12076 282 12212 1001 37939 33364
2059 12048 280 12191 999 38191 33343
2060 12082 282 12236 1019 38122 33367
2061 12088 284 12248 1010 38105 33508
2062 12118 283 12272 1009 38163 33568
2063 12150 289 12283 1004 38278 33560
2064 12122 281 12279 1003 38250 33457
2065 12174 281 12317 1019 38313 33820
2066 12326 284 12418 1015 38669 33813
2067 12137 282 12276 1007 38159 33633
2068 12147 281 12313 1009 38206 33697
2069 12171 282 12328 1007 38346 33719
2070 12200 282 12382 1018 38587 33760
2071 12201 282 12326 1012 38403 33669
2072 12193 281 12353 1004 38479 33659
2073 12241 283 12402 1015 38430 33824
2074 12205 282 12379 1010 38497 33797
2075 12247 283 12409 1019 38646 33826
2076 12240 284 12414 1017 38486 33985
2077 12267 282 12415 1022 38530 33877
2078 12285 283 12426 1013 38671 33888
2079 12328 284 12466 1019 38736 34093
2080 12300 283 12455 1012 38638 34024
2081 12304 283 12449 1014 38634 34060
2082 12335 285 12490 1023 38755 34042
2083 12333 284 12485 1017 38895 33878
2084 12350 283 12490 1022 38935 34021
2085 12358 285 12520 1018 38930 34100
2086 12363 284 12515 1015 38828 34167
2087 12384 284 12541 1017 38788 34321
2088 12425 285 12597 1017 38980 34314
2089 12411 285 12634 1026 39017 34257
2090 12401 284 12563 1021 39122 34289
2091 12459 286 12595 1034 38947 34373
2092 12442 285 12654 1020 39142 34380
2093 12450 286 12623 1017 39074 34450
2094 12501 286 12687 1028 39245 34519
2095 12525 286 12643 1026 39379 34467
2096 12532 287 12689 1026 39247 34727
2097 12505 285 12660 1024 39278 34449
2098 12513 287 12684 1027 39322 34568
2099 12523 286 12660 1028 39365 34537
2100 12549 285 12704 1028 39437 34660
2101 12572 287 12688 1024 39558 34652
2102 12553 287 12723 1028 39506 34629
2103 12579 286 12723 1028 39539 34844
2104 12595 286 12743 1034 39459 34955
2105 12617 286 12747 1028 39519 34922
2106 12621 287 12796 1039 39733 34970
2107 12647 287 12759 1028 39578 35026
2108 12655 287 12785 1042 39458 35098
2109 12648 289 12793 1033 39790 34869
2110 12647 288 12844 1030 39554 35217
2111 12658 288 12821 1045 39793 35005
2112 12693 289 12849 1039 39806 35290
2113 12676 288 12845 1033 39758 35122
2114 12697 288 12853 1041 39819 35181
2115 12700 288 12857 1035 39884 35083
2116 12731 288 12862 1041 39759 35294
2117 12732 289 12874 1034 39911 35257
2118 12738 289 12901 1037 40054 35084
2119 12755 288 12912 1039 39965 35404
2120 12761 289 12920 1038 39978 35517
2121 12796 289 12933 1042 39985 35395
2122 12785 289 12956 1043 40127 35404
2123 12860 290 12990 1041 40211 35589
2124 12823 289 12965 1053 40245 35484
2125 12826 290 13009 1037 40103 35575
2126 12856 290 13025 1044 40269 35552
2127 12854 290 13009 1040 40345 35507
2128 12845 289 13001 1045 40194 35765
2129 12886 290 13028 1041 40242 35766
2130 12906 290 13077 1046 40500 35619
2131 12935 289 13073 1054 40466 35784
2132 12918 292 13078 1046 40387 35811
2133 12986 292 13088 1053 40489 35841
2134 12936 291 13093 1061 40578 35714
2135 12948 292 13133 1047 40679 35724
2136 12943 292 13122 1047 40534 35957
2137 12960 291 13137 1056 40579 36032
2138 12977 291 13143 1059 40550 36098
2139 12999 293 13149 1053 40583 36153
2140 13022 293 13165 1055 40618 36276
2141 13049 293 13202 1055 41188 35858
2142 13036 292 13187 1056 41096 35788
2143 13046 292 13207 1055 40964 36004
2144 13059 294 13231 1059 40650 36443
2145 13080 293 13240 1060 40610 36594
2146 13091 293 13323 1055 40895 36442
2147 13130 294 13268 1059 41195 36039
2148 13104 292 13261 1061 41292 35978
2149 13111 293 13274 1057 41175 36175
2150 13144 293 13291 1065 41363 36138
2151 13148 293 13299 1059 40845 36682
2152 13159 294 13327 1060 41193 36400
2153 13178 293 13332 1055 41451 36161
2154 13187 294 13359 1062 41501 36162
2155 13192 294 13375 1063 41619 36118
2156 13223 296 13376 1062 41676 36670
2157 13197 294 13373 1062 41521 36294
2158 13328 306 13480 1071 41878 36593
2159 13248 295 13408 1064 41602 36410
2160 13265 294 13414 1068 41764 36367
2161 13275 294 13463 1067 41796 36443
2162 13278 294 13444 1066 41826 36394
2163 13317 294 13456 1069 41950 36399
2164 13328 295 13494 1077 41858 36506
2165 13321 296 13485 1070 41950 36548
2166 13330 295 13489 1072 41975 36476
2167 13338 295 13527 1069 41990 36519
2168 13340 296 13493 1070 41952 36604
2169 13380 295 13546 1077 42141 36782
2170 13399 295 13525 1069 42124 36635
2171 13389 296 13548 1074 42002 36822
2172 13436 297 13559 1081 42041 36959
2173 13414 295 13590 1073 42137 36857
2174 13472 299 13637 1079 42279 37061
2175 13504 298 13653 1081 42288 37035
2176 13462 298 13637 1094 42436 36933
2177 13487 297 13634 1082 42233 37030
2178 13502 298 13627 1084 42331 37059
2179 13495 298 13645 1081 42353 37108
2180 13540 299 13743 1087 42546 37266
2181 13507 298 13657 1091 42463 37194
2182 13548 299 13691 1079 42454 37141
2183 13542 299 13693 1083 42529 37153
2184 13554 298 13715 1082 42596 37214
2185 13558 299 13740 1083 42636 37262
2186 13586 300 13753 1090 42683 37299
2187 13601 299 13763 1088 42671 37368
2188 13616 299 13764 1093 42714 37304
2189 13606 299 13761 1084 42770 37352
2190 13644 299 13791 1084 42647 37538
2191 13661 299 13830 1088 42817 37595
2192 13670 299 13824 1121 42823 37552
2193 13660 300 13820 1088 42842 37445
2194 13692 299 13844 1088 42884 37659
2195 13669 301 13844 1094 42829 37689
2196 13690 299 13845 1094 42896 37637
2197 13733 300 13893 1089 43130 37605
2198 13742 301 13891 1092 42917 37813
2199 13748 301 13905 1090 43111 37794
2200 13761 301 13906 1101 42965 37824
2201 13768 301 13930 1097 43165 37835
2202 13803 301 13946 1117 43391 37763
2203 13795 302 13938 1098 43209 37816
2204 13791 301 13993 1104 43322 37940
2205 13815 301 13987 1106 43308 37895
2206 13832 302 14020 1097 43451 37931
2207 13892 302 14046 1099 43405 38158
2208 13860 302 14028 1096 43353 38222
2209 13862 301 14003 1099 43482 38010
2210 13882 303 14042 1111 43417 38051
2211 13899 303 14039 1100 43470 38208
2212 13893 302 14068 1094 43550 38074
2213 13924 302 14104 1100 43593 38216
2214 13922 303 14082 1103 43506 38358
2215 13951 302 14099 1101 43648 38289
2216 13940 302 14127 1106 43686 38336
2217 13946 303 14128 1102 43556 38495
2218 13986 304 14155 1107 43705 38494
2219 14018 303 14150 1112 43917 38401
2220 13987 304 14178 1107 43796 38530
2221 14018 303 14166 1105 43906 38384
2222 14027 305 14191 1104 43786 38645
2223 14064 304 14249 1114 43997 38687
2224 14047 304 14250 1110 44036 38550
2225 14090 305 14260 1111 43940 38702
2226 14062 306 14263 1116 44032 38654
2227 14077 304 14230 1117 44049 38754
2228 14112 305 14268 1112 44077 38735
2229 14138 306 14280 1117 44174 38820
2230 14115 304 14288 1114 44284 38796
2231 14122 305 14308 1117 44178 38843
2232 14173 306 14326 1121 44438 38828
2233 14161 306 14325 1120 44340 38920
2234 14177 306 14413 1113 44260 38994
2235 14179 307 14368 1116 44388 38958
2236 14189 305 14355 1113 44380 39007
2237 14204 306 14385 1122 44514 38985
2238 14227 306 14378 1122 44598 39027
2239 14257 309 14433 1122 44608 39103
2240 14281 307 14466 1125 44588 39162
2241 14269 307 14448 1117 44530 39244
2242 14270 308 14448 1122 44550 39363
2243 14290 307 14445 1127 44664 39196
2244 14316 306 14478 1119 44753 39244
2245 14314 308 14481 1129 44803 39187
2246 14328 307 14486 1130 44665 39488
2247 14338 319 14513 1132 44685 39547
2248 14383 308 14520 1128 44793 39637
2249 14369 308 14530 1122 44750 39661
2250 14381 309 14562 1127 44905 39546
2251 14397 309 14560 1124 44883 39748
2252 14404 309 14593 1126 44766 39947
2253 14426 309 14598 1138 45041 39552
2254 14435 310 14623 1130 45020 39786
2255 14490 310 14653 1129 45077 39918
2256 14448 309 14615 1136 45165 39681
2257 14463 309 14629 1131 45113 39965
2258 14468 309 14635 1128 45164 39889
2259 14489 309 14651 1133 45087 40025
2260 14516 310 14663 1130 45154 40069
2261 14523 310 14694 1131 45070 40157
2262 14538 310 14700 1141 45363 39969
2263 14540 310 14714 1134 45436 39928
2264 14560 309 14723 1131 45369 40049
2265 14591 310 14757 1134 45492 40177
2266 14588 310 14764 1136 45371 40357
2267 14610 310 14789 1137 45572 40154
2268 14617 311 14772 1139 45508 40318
2269 14614 311 14791 1149 45717 40064
2270 14662 313 14821 1149 45639 40531
2271 14661 312 14818 1141 45556 40520
2272 14677 313 14828 1143 45732 40365
2273 14819 315 14970 1156 46053 41089
2274 15397 327 15535 1197 47721 42432
2275 15061 332 15188 1171 46867 41193
2276 14718 312 14891 1142 46046 40298
2277 14731 312 14891 1144 45818 40589
2278 14750 313 14908 1150 45940 40584
2279 14869 315 15054 1158 46568 40701
2280 14809 314 14965 1151 45996 40939
2281 14788 313 14958 1148 46084 40686
2282 14800 314 14971 1151 46257 41056
2283 14814 313 14977 1154 46032 40934
2284 14836 313 14992 1154 45956 41064
2285 14836 315 15002 1160 46362 40639
2286 14909 315 15098 1159 46425 40848
2287 14869 313 15035 1151 46122 41099
2288 14883 315 15059 1154 46303 40919
2289 14897 315 15045 1159 46419 40864
2290 14922 314 15070 1151 46546 40931
2291 14913 315 15068 1158 46329 41168
2292 14913 314 15093 1159 46558 41013
2293 14919 314 15102 1157 46635 40954
2294 14930 315 15114 1153 46757 40934
2295 14963 314 15118 1158 46631 41056
2296 14989 315 15166 1155 46752 41180
2297 14989 316 15167 1155 46865 41676
2298 15013 316 15172 1156 46561 41350
2299 15080 317 15210 1157 46950 40949
2300 15016 317 15196 1165 47144 41076
2301 15068 316 15242 1166 47190 41031
2302 15042 315 15210 1162 46939 41238
2303 15094 317 15273 1171 46561 41888
2304 15079 318 15231 1164 47148 41215
2305 15102 317 15256 1159 46895 41608
2306 15112 316 15286 1167 46746 41881
2307 15129 316 15290 1163 47249 41229
2308 15143 317 15326 1166 47345 41443
2309 15131 316 15302 1171 47412 41350
2310 15139 317 15306 1167 47323 41454
2311 15169 316 15338 1170 47497 41408
2312 15195 318 15346 1171 47511 41487
2313 15193 316 15342 1167 47497 41430
2314 15215 318 15388 1174 47536 41524
2315 15250 318 15401 1185 47681 41625
2316 15302 319 15422 1172 47774 41654
2317 15281 320 15456 1175 47769 41703
2318 15314 320 15514 1176 47976 41834
2319 15331 321 15516 1180 47905 41993
2320 15523 324 15676 1187 48501 42319
2321 15651 325 15829 1202 49050 42806
2322 15499 323 15661 1193 48569 42193
2323 16324 343 16516 1248 50968 44626
2324 16373 341 16555 1276 51085 44915
2325 18382 383 18594 1424 56835 50057
