nDisque jeu1_TTP jeu1Bal jeu2_TTP jeu2Bal jeu3_TTP jeu3Bal
1562 71 71 3811 3811 787158 787158
1563 72 72 3818 3818 788443 788443
1564 71 71 3819 3819 788704 788704
1565 71 71 3808 3808 790263 790263
1566 71 71 3823 3823 790816 790816
1567 71 71 3824 3824 792672 792672
1568 70 70 3824 3824 792691 792691
1569 71 71 3823 3823 793857 793857
1570 71 71 3831 3831 795436 795436
1571 71 71 3842 3842 795800 795800
1572 71 71 3836 3836 796249 796249
1573 71 71 3847 3847 797796 797796
1574 71 71 3845 3845 798773 798773
1575 71 71 3841 3841 799927 799927
1576 70 70 3848 3848 800962 800962
1577 71 71 3846 3846 801539 801539
1578 71 71 3859 3859 802942 802942
1579 71 71 3849 3849 803953 803953
1580 71 71 3854 3854 805307 805307
1581 71 71 3863 3863 807222 807222
1582 71 71 3853 3853 807503 807503
1583 71 71 3878 3878 808275 808275
1584 71 71 3866 3866 808690 808690
1585 71 71 3862 3862 809837 809837
1586 71 71 3875 3875 811512 811512
1587 71 71 3873 3873 811801 811801
1588 71 71 3879 3879 813345 813345
1589 71 71 3879 3879 814783 814783
1590 71 71 3884 3884 815149 815149
1591 71 71 3878 3878 816546 816546
1592 71 71 3882 3882 817337 817337
1593 71 71 3886 3886 817837 817837
1594 71 71 3886 3886 819477 819477
1595 71 71 3901 3901 820298 820298
1596 71 71 3892 3892 821591 821591
1597 71 71 3897 3897 821770 821770
1598 72 72 3911 3911 823290 823290
1599 71 71 3906 3906 824529 824529
1600 70 70 3914 3914 825620 825620
1601 71 71 3910 3910 826176 826176
1602 70 70 3921 3921 827982 827982
1603 71 71 3924 3924 828156 828156
1604 71 71 3913 3913 829453 829453
1605 71 71 3921 3921 831287 831287
1606 71 71 3922 3922 832238 832238
1607 71 71 3919 3919 832208 832208
1608 71 71 3929 3929 833438 833438
1609 71 71 3941 3941 834950 834950
1610 71 71 3936 3936 835950 835950
1611 71 71 3938 3938 837066 837066
1612 71 71 3931 3931 838131 838131
1613 71 71 3947 3947 839207 839207
1614 71 71 3935 3935 840844 840844
1615 71 71 3947 3947 841101 841101
1616 72 72 3953 3953 842661 842661
1617 71 71 3947 3947 842817 842817
1618 71 71 3946 3946 845087 845087
1619 71 71 3955 3955 846111 846111
1620 71 71 3961 3961 846895 846895
1621 71 71 3960 3960 847581 847581
1622 71 71 3960 3960 849048 849048
1623 71 71 3964 3964 849626 849626
1624 71 71 3978 3978 850368 850368
1625 71 71 3974 3974 851664 851664
1626 71 71 3979 3979 853006 853006
1627 71 71 3978 3978 853391 853391
1628 71 71 3984 3984 855078 855078
1629 71 71 3986 3986 855476 855476
1630 71 71 3975 3975 857567 857567
1631 72 72 3973 3973 857889 857889
1632 71 71 3994 3994 858495 858495
1633 71 71 3984 3984 859636 859636
1634 71 71 3992 3992 860741 860741
1635 71 71 3990 3990 861642 861642
1636 72 72 3992 3992 863115 863115
1637 72 72 3999 3999 864639 864639
1638 71 71 3999 3999 866115 866115
1639 71 71 4013 4013 866283 866283
1640 71 71 4002 4002 868286 868286
1641 71 71 4019 4019 867907 867907
1642 71 71 4007 4007 869665 869665
1643 71 71 4015 4015 870554 870554
1644 71 71 4017 4017 871413 871413
1645 72 72 4026 4026 872878 872878
1646 71 71 4034 4034 874152 874152
1647 72 72 4032 4032 874815 874815
1648 71 71 4029 4029 875405 875405
1649 72 72 4028 4028 876795 876795
1650 71 71 4032 4032 878040 878040
1651 71 71 4042 4042 878816 878816
1652 71 71 4037 4037 880388 880388
1653 71 71 4044 4044 881407 881407
1654 72 72 4044 4044 881939 881939
1655 71 71 4051 4051 883113 883113
1656 71 71 4047 4047 884501 884501
1657 72 72 4041 4041 886068 886068
1658 71 71 4047 4047 886230 886230
1659 72 72 4053 4053 886535 886535
1660 72 72 4051 4051 888717 888717
1661 71 71 4060 4060 889994 889994
1662 71 71 4072 4072 891397 891397
1663 72 72 4054 4054 892056 892056
1664 71 71 4059 4059 893375 893375
1665 71 71 4075 4075 893628 893628
1666 72 72 4074 4074 895482 895482
1667 71 71 4067 4067 897334 897334
1668 72 72 4082 4082 897103 897103
1669 72 72 4082 4082 898445 898445
1670 71 71 4082 4082 899354 899354
1671 72 72 4081 4081 900272 900272
1672 72 72 4086 4086 901543 901543
1673 72 72 4089 4089 902979 902979
1674 72 72 4098 4098 903531 903531
1675 72 72 4098 4098 904500 904500
1676 72 72 4113 4113 905702 905702
1677 72 72 4099 4099 907269 907269
1678 72 72 4093 4093 907935 907935
1679 72 72 4114 4114 909477 909477
1680 72 72 4116 4116 909719 909719
1681 72 72 4120 4120 912092 912092
1682 71 71 4114 4114 912423 912423
1683 72 72 4118 4118 914226 914226
1684 72 72 4131 4131 914517 914517
1685 71 71 4123 4123 915642 915642
1686 72 72 4129 4129 916724 916724
1687 71 71 4131 4131 918643 918643
1688 72 72 4127 4127 919204 919204
1689 72 72 4133 4133 919539 919539
1690 72 72 4155 4155 920878 920878
1691 71 71 4136 4136 922130 922130
1692 72 72 4147 4147 924455 924455
1693 72 72 4139 4139 925018 925018
1694 72 72 4153 4153 925741 925741
1695 72 72 4151 4151 926375 926375
1696 72 72 4147 4147 928044 928044
1697 71 71 4142 4142 928720 928720
1698 72 72 4153 4153 930200 930200
1699 72 72 4155 4155 931656 931656
1700 72 72 4152 4152 931844 931844
1701 71 71 4168 4168 932807 932807
1702 72 72 4167 4167 934890 934890
1703 72 72 4167 4167 934499 934499
1704 73 73 4168 4168 936407 936407
1705 72 72 4179 4179 937282 937282
1706 72 72 4186 4186 938835 938835
1707 72 72 4172 4172 940082 940082
1708 72 72 4184 4184 940983 940983
1709 72 72 4177 4177 941835 941835
1710 72 72 4189 4189 942681 942681
1711 72 72 4190 4190 943830 943830
1712 72 72 4194 4194 945510 945510
1713 72 72 4197 4197 945894 945894
1714 72 72 4196 4196 947838 947838
1715 73 73 4200 4200 948365 948365
1716 72 72 4195 4195 949226 949226
1717 72 72 4192 4192 950786 950786
1718 72 72 4211 4211 951889 951889
1719 72 72 4207 4207 952435 952435
1720 72 72 4207 4207 954500 954500
1721 71 71 4219 4219 955068 955068
1722 72 72 4209 4209 956285 956285
1723 72 72 4208 4208 957499 957499
1724 72 72 4219 4219 958244 958244
1725 72 72 4231 4231 960235 960235
1726 72 72 4235 4235 960938 960938
1727 72 72 4226 4226 962278 962278
1728 72 72 4236 4236 962823 962823
1729 72 72 4240 4240 964072 964072
1730 72 72 4241 4241 965386 965386
1731 72 72 4248 4248 966828 966828
1732 72 72 4233 4233 967595 967595
1733 72 72 4250 4250 968796 968796
1734 72 72 4242 4242 970032 970032
1735 72 72 4243 4243 969446 969446
1736 72 72 4252 4252 972602 972602
1737 73 73 4245 4245 972836 972836
1738 72 72 4260 4260 975097 975097
1739 72 72 4259 4259 975913 975913
1740 72 72 4259 4259 975784 975784
1741 73 73 4276 4276 978579 978579
1742 72 72 4266 4266 979182 979182
1743 72 72 4262 4262 980400 980400
1744 72 72 4281 4281 980108 980108
1745 71 71 4271 4271 982117 982117
1746 72 72 4276 4276 983962 983962
1747 72 72 4281 4281 983535 983535
1748 72 72 4283 4283 985786 985786
1749 73 73 4283 4283 987105 987105
1750 72 72 4276 4276 987208 987208
1751 72 72 4274 4274 988817 988817
1752 72 72 4295 4295 989144 989144
1753 72 72 4297 4297 990712 990712
1754 72 72 4294 4294 992198 992198
1755 72 72 4299 4299 993553 993553
1756 72 72 4304 4304 994800 994800
1757 72 72 4305 4305 995681 995681
1758 72 72 4306 4306 997161 997161
1759 72 72 4314 4314 997261 997261
1760 72 72 4307 4307 999274 999274
1761 72 72 4315 4315 1000203 1000203
1762 72 72 4326 4326 1001234 1001234
1763 72 72 4310 4310 1003180 1003180
1764 73 73 4308 4308 1003633 1003633
1765 72 72 4327 4327 1005349 1005349
1766 72 72 4333 4333 1005130 1005130
1767 72 72 4343 4343 1007536 1007536
1768 72 72 4321 4321 1008157 1008157
1769 72 72 4327 4327 1009881 1009881
1770 73 73 4352 4352 1010724 1010724
1771 72 72 4332 4332 1011067 1011067
1772 72 72 4336 4336 1012764 1012764
1773 72 72 4345 4345 1014335 1014335
1774 72 72 4335 4335 1015119 1015119
1775 73 73 4351 4351 1015551 1015551
1776 72 72 4345 4345 1017849 1017849
1777 72 72 4363 4363 1017910 1017910
1778 73 73 4356 4356 1020450 1020450
1779 73 73 4347 4347 1021671 1021671
1780 72 72 4368 4368 1022247 1022247
1781 73 73 4372 4372 1022795 1022795
1782 73 73 4367 4367 1024736 1024736
1783 72 72 4355 4355 1024984 1024984
1784 72 72 4374 4374 1027275 1027275
1785 73 73 4370 4370 1028602 1028602
1786 72 72 4394 4394 1028796 1028796
1787 72 72 4359 4359 1030327 1030327
1788 73 73 4388 4388 1031611 1031611
1789 73 73 4388 4388 1032545 1032545
1790 73 73 4386 4386 1033708 1033708
1791 73 73 4390 4390 1034152 1034152
1792 72 72 4390 4390 1035489 1035489
1793 72 72 4400 4400 1037040 1037040
1794 72 72 4413 4413 1038974 1038974
1795 73 73 4404 4404 1040144 1040144
1796 73 73 4403 4403 1040370 1040370
1797 73 73 4407 4407 1041418 1041418
1798 73 73 4421 4421 1043013 1043013
1799 73 73 4403 4403 1043760 1043760
1800 72 72 4410 4410 1044885 1044885
1801 73 73 4414 4414 1046456 1046456
1802 73 73 4419 4419 1047632 1047632
1803 73 73 4425 4425 1048927 1048927
1804 73 73 4426 4426 1049883 1049883
1805 73 73 4418 4418 1050839 1050839
1806 73 73 4437 4437 1052251 1052251
1807 72 72 4434 4434 1052563 1052563
1808 73 73 4427 4427 1053949 1053949
1809 73 73 4424 4424 1055058 1055058
1810 72 72 4447 4447 1056544 1056544
1811 73 73 4452 4452 1057634 1057634
1812 73 73 4445 4445 1058922 1058922
1813 73 73 4453 4453 1060248 1060248
1814 73 73 4447 4447 1060972 1060972
1815 72 72 4454 4454 1062656 1062656
1816 72 72 4457 4457 1063106 1063106
1817 72 72 4451 4451 1064657 1064657
1818 72 72 4458 4458 1066012 1066012
1819 73 73 4455 4455 1067252 1067252
1820 72 72 4476 4476 1068430 1068430
1821 72 72 4468 4468 1069672 1069672
1822 73 73 4454 4454 1070782 1070782
1823 73 73 4473 4473 1072359 1072359
1824 72 72 4459 4459 1072222 1072222
1825 72 72 4486 4486 1074389 1074389
1826 73 73 4486 4486 1075502 1075502
1827 73 73 4491 4491 1075610 1075610
1828 73 73 4492 4492 1077954 1077954
1829 73 73 4485 4485 1078615 1078615
1830 73 73 4480 4480 1081473 1081473
1831 73 73 4493 4493 1081356 1081356
1832 73 73 4497 4497 1082808 1082808
1833 73 73 4509 4509 1084292 1084292
1834 73 73 4493 4493 1085547 1085547
1835 73 73 4518 4518 1086308 1086308
1836 73 73 4496 4496 1087434 1087434
1837 72 72 4505 4505 1088688 1088688
1838 73 73 4508 4508 1091052 1091052
1839 72 72 4517 4517 1091303 1091303
1840 73 73 4514 4514 1092560 1092560
1841 73 73 4509 4509 1093342 1093342
1842 72 72 4518 4518 1094821 1094821
1843 73 73 4515 4515 1095707 1095707
1844 73 73 4526 4526 1096086 1096086
1845 73 73 4532 4532 1097840 1097840
1846 73 73 4523 4523 1098589 1098589
1847 73 73 4531 4531 1100780 1100780
1848 73 73 4549 4549 1101629 1101629
1849 73 73 4545 4545 1102969 1102969
1850 73 73 4541 4541 1103918 1103918
1851 73 73 4542 4542 1104694 1104694
1852 73 73 4542 4542 1106307 1106307
1853 73 73 4550 4550 1107671 1107671
1854 73 73 4535 4535 1109326 1109326
1855 74 74 4548 4548 1109574 1109574
1856 73 73 4552 4552 1111243 1111243
1857 73 73 4542 4542 1111748 1111748
1858 74 74 4559 4559 1114291 1114291
1859 73 73 4566 4566 1115039 1115039
1860 73 73 4566 4566 1116115 1116115
1861 73 73 4572 4572 1118141 1118141
1862 73 73 4577 4577 1118878 1118878
1863 73 73 4569 4569 1120062 1120062
1864 73 73 4585 4585 1120946 1120946
1865 73 73 4577 4577 1122567 1122567
1866 73 73 4571 4571 1122911 1122911
1867 73 73 4577 4577 1125319 1125319
1868 73 73 4597 4597 1126030 1126030
1869 73 73 4587 4587 1127271 1127271
1870 73 73 4599 4599 1127838 1127838
1871 72 72 4579 4579 1128807 1128807
1872 73 73 4595 4595 1130139 1130139
1873 73 73 4602 4602 1131784 1131784
1874 73 73 4598 4598 1133571 1133571
1875 74 74 4606 4606 1134221 1134221
1876 73 73 4616 4616 1134792 1134792
1877 74 74 4611 4611 1137410 1137410
1878 73 73 4606 4606 1138208 1138208
1879 73 73 4614 4614 1138819 1138819
1880 73 73 4600 4600 1140289 1140289
1881 73 73 4609 4609 1141255 1141255
1882 73 73 4632 4632 1143026 1143026
1883 73 73 4632 4632 1144565 1144565
1884 73 73 4628 4628 1145070 1145070
1885 73 73 4617 4617 1145852 1145852
1886 73 73 4635 4635 1147936 1147936
1887 73 73 4634 4634 1147882 1147882
1888 73 73 4650 4650 1149956 1149956
1889 73 73 4637 4637 1150886 1150886
1890 73 73 4645 4645 1152365 1152365
1891 73 73 4627 4627 1153739 1153739
1892 73 73 4639 4639 1155455 1155455
1893 74 74 4642 4642 1155686 1155686
1894 74 74 4641 4641 1157855 1157855
1895 73 73 4648 4648 1158511 1158511
1896 73 73 4655 4655 1160113 1160113
1897 73 73 4660 4660 1160644 1160644
1898 73 73 4661 4661 1162200 1162200
1899 74 74 4665 4665 1163628 1163628
1900 73 73 4663 4663 1163984 1163984
1901 74 74 4656 4656 1165466 1165466
1902 73 73 4678 4678 1166822 1166822
1903 73 73 4669 4669 1167767 1167767
1904 74 74 4678 4678 1169064 1169064
1905 73 73 4681 4681 1170542 1170542
1906 74 74 4680 4680 1172296 1172296
1907 73 73 4682 4682 1173507 1173507
1908 73 73 4691 4691 1173858 1173858
1909 73 73 4679 4679 1175427 1175427
1910 73 73 4691 4691 1177654 1177654
1911 73 73 4688 4688 1179105 1179105
1912 73 73 4687 4687 1179877 1179877
1913 74 74 4692 4692 1180193 1180193
1914 73 73 4704 4704 1181679 1181679
1915 74 74 4699 4699 1182966 1182966
1916 73 73 4705 4705 1183738 1183738
1917 73 73 4705 4705 1185123 1185123
1918 73 73 4710 4710 1186645 1186645
1919 73 73 4717 4717 1188097 1188097
1920 73 73 4724 4724 1188300 1188300
1921 74 74 4719 4719 1190450 1190450
1922 73 73 4728 4728 1191497 1191497
1923 73 73 4739 4739 1194044 1194044
1924 73 73 4744 4744 1194435 1194435
1925 73 73 4741 4741 1195864 1195864
1926 73 73 4739 4739 1196471 1196471
1927 73 73 4724 4724 1197736 1197736
1928 73 73 4728 4728 1198633 1198633
1929 74 74 4740 4740 1200903 1200903
1930 73 73 4750 4750 1202750 1202750
1931 73 73 4749 4749 1202743 1202743
1932 73 73 4751 4751 1203825 1203825
1933 73 73 4749 4749 1205897 1205897
1934 74 74 4760 4760 1206385 1206385
1935 74 74 4762 4762 1207527 1207527
1936 73 73 4753 4753 1209370 1209370
1937 73 73 4750 4750 1210475 1210475
1938 74 74 4754 4754 1211571 1211571
1939 73 73 4758 4758 1211966 1211966
1940 73 73 4765 4765 1213428 1213428
1941 73 73 4778 4778 1216113 1216113
1942 73 73 4775 4775 1215667 1215667
1943 73 73 4775 4775 1217225 1217225
1944 73 73 4785 4785 1218766 1218766
1945 73 73 4775 4775 1219347 1219347
1946 73 73 4781 4781 1221602 1221602
1947 73 73 4780 4780 1221953 1221953
1948 73 73 4789 4789 1223365 1223365
1949 74 74 4785 4785 1225806 1225806
1950 74 74 4784 4784 1226094 1226094
1951 73 73 4785 4785 1228302 1228302
1952 74 74 4795 4795 1228712 1228712
1953 74 74 4796 4796 1230372 1230372
1954 73 73 4800 4800 1232311 1232311
1955 74 74 4807 4807 1233748 1233748
1956 74 74 4812 4812 1235197 1235197
1957 74 74 4816 4816 1235388 1235388
1958 74 74 4809 4809 1236566 1236566
1959 74 74 4824 4824 1237206 1237206
1960 73 73 4814 4814 1238888 1238888
1961 73 73 4818 4818 1240387 1240387
1962 73 73 4813 4813 1241658 1241658
1963 73 73 4830 4830 1243292 1243292
1964 73 73 4822 4822 1244517 1244517
1965 74 74 4823 4823 1246148 1246148
1966 74 74 4834 4834 1247969 1247969
1967 74 74 4830 4830 1248250 1248250
1968 74 74 4835 4835 1249110 1249110
1969 74 74 4831 4831 1249883 1249883
1970 74 74 4845 4845 1252333 1252333
1971 74 74 4839 4839 1253718 1253718
1972 74 74 4853 4853 1254544 1254544
1973 73 73 4848 4848 1255755 1255755
1974 73 73 4864 4864 1257350 1257350
1975 74 74 4862 4862 1258274 1258274
1976 73 73 4856 4856 1260436 1260436
1977 74 74 4845 4845 1260689 1260689
1978 74 74 4869 4869 1261776 1261776
1979 74 74 4845 4845 1262524 1262524
1980 74 74 4857 4857 1265974 1265974
1981 74 74 4867 4867 1265909 1265909
1982 74 74 4871 4871 1268097 1268097
1983 74 74 4885 4885 1268524 1268524
1984 74 74 4885 4885 1269490 1269490
1985 74 74 4874 4874 1270536 1270536
1986 74 74 4887 4887 1272631 1272631
1987 73 73 4874 4874 1273320 1273320
1988 74 74 4895 4895 1275494 1275494
1989 74 74 4896 4896 1276920 1276920
1990 74 74 4911 4911 1278350 1278350
1991 74 74 4896 4896 1278043 1278043
1992 74 74 4898 4898 1280983 1280983
1993 73 73 4906 4906 1280874 1280874
1994 73 73 4900 4900 1283196 1283196
1995 73 73 4906 4906 1283586 1283586
1996 73 73 4905 4905 1284319 1284319
1997 74 74 4913 4913 1286545 1286545
1998 74 74 4913 4913 1287092 1287092
1999 74 74 4913 4913 1289794 1289794
2000 73 73 4931 4931 1290900 1290900
2001 74 74 4905 4905 1291245 1291245
2002 74 74 4931 4931 1293222 1293222
2003 74 74 4935 4935 1294930 1294930
2004 74 74 4942 4942 1294308 1294308
2005 73 73 4936 4936 1296129 1296129
2006 74 74 4935 4935 1299066 1299066
2007 74 74 4943 4943 1300720 1300720
2008 74 74 4935 4935 1301157 1301157
2009 74 74 4939 4939 1303033 1303033
2010 74 74 4950 4950 1304524 1304524
2011 74 74 4947 4947 1304350 1304350
2012 74 74 4954 4954 1306527 1306527
2013 74 74 4940 4940 1306537 1306537
2014 74 74 4960 4960 1308035 1308035
2015 74 74 4954 4954 1310335 1310335
2016 74 74 4965 4965 1310626 1310626
2017 74 74 4960 4960 1313805 1313805
2018 74 74 4969 4969 1314049 1314049
2019 74 74 4948 4948 1314436 1314436
2020 74 74 4960 4960 1316824 1316824
2021 74 74 4967 4967 1317376 1317376
2022 73 73 4970 4970 1319986 1319986
2023 74 74 4976 4976 1320790 1320790
2024 74 74 4987 4987 1322642 1322642
2025 74 74 4980 4980 1322494 1322494
2026 74 74 4976 4976 1324777 1324777
2027 74 74 4986 4986 1326277 1326277
2028 74 74 4992 4992 1326657 1326657
2029 74 74 4991 4991 1327667 1327667
2030 74 74 5001 5001 1329086 1329086
2031 74 74 5011 5011 1331085 1331085
2032 74 74 5004 5004 1332340 1332340
2033 74 74 4996 4996 1333007 1333007
2034 74 74 5000 5000 1332632 1332632
2035 74 74 5012 5012 1337207 1337207
2036 73 73 5022 5022 1337659 1337659
2037 75 75 5014 5014 1338384 1338384
2038 75 75 5023 5023 1339637 1339637
2039 74 74 5010 5010 1340236 1340236
2040 74 74 5015 5015 1343217 1343217
2041 74 74 5025 5025 1344174 1344174
2042 74 74 5015 5015 1345193 1345193
2043 74 74 5030 5030 1346462 1346462
2044 74 74 5032 5032 1347734 1347734
2045 74 74 5028 5028 1348085 1348085
2046 75 75 5035 5035 1351116 1351116
2047 74 74 5035 5035 1351788 1351788
2048 73 73 5042 5042 1352933 1352933
2049 74 74 5043 5043 1355023 1355023
2050 74 74 5048 5048 1355233 1355233
2051 74 74 5035 5035 1357852 1357852
2052 74 74 5062 5062 1357659 1357659
2053 74 74 5048 5048 1360660 1360660
2054 74 74 5049 5049 1360866 1360866
2055 75 75 5056 5056 1361605 1361605
2056 74 74 5056 5056 1362807 1362807
2057 74 74 5072 5072 1365038 1365038
2058 74 74 5054 5054 1366922 1366922
2059 74 74 5075 5075 1368735 1368735
2060 75 75 5063 5063 1369469 1369469
2061 74 74 5077 5077 1370521 1370521
2062 74 74 5060 5060 1371398 1371398
2063 75 75 5081 5081 1373602 1373602
2064 74 74 5077 5077 1374964 1374964
2065 75 75 5076 5076 1374816 1374816
2066 74 74 5076 5076 1377417 1377417
2067 75 75 5096 5096 1377347 1377347
2068 74 74 5076 5076 1380322 1380322
2069 75 75 5095 5095 1381610 1381610
2070 74 74 5099 5099 1382274 1382274
2071 74 74 5091 5091 1383979 1383979
2072 74 74 5080 5080 1384931 1384931
2073 75 75 5102 5102 1385797 1385797
2074 74 74 5113 5113 1388341 1388341
2075 74 74 5104 5104 1388755 1388755
2076 74 74 5107 5107 1390796 1390796
2077 74 74 5110 5110 1391373 1391373
2078 74 74 5112 5112 1392522 1392522
2079 75 75 5118 5118 1394410 1394410
2080 75 75 5116 5116 1395936 1395936
2081 75 75 5124 5124 1396717 1396717
2082 74 74 5128 5128 1398449 1398449
2083 75 75 5134 5134 1399198 1399198
2084 74 74 5126 5126 1400570 1400570
2085 74 74 5136 5136 1402592 1402592
2086 75 75 5138 5138 1403385 1403385
2087 74 74 5141 5141 1404945 1404945
2088 74 74 5145 5145 1407374 1407374
2089 74 74 5148 5148 1407005 1407005
2090 74 74 5139 5139 1409370 1409370
2091 75 75 5158 5158 1411486 1411486
2092 74 74 5161 5161 1410957 1410957
2093 75 75 5161 5161 1411983 1411983
2094 75 75 5144 5144 1415240 1415240
2095 75 75 5168 5168 1416098 1416098
2096 74 74 5159 5159 1417716 1417716
2097 74 74 5151 5151 1419427 1419427
2098 75 75 5161 5161 1419621 1419621
2099 74 74 5160 5160 1420916 1420916
2100 75 75 5173 5173 1423336 1423336
2101 74 74 5173 5173 1424203 1424203
2102 74 74 5182 5182 1425091 1425091
2103 74 74 5172 5172 1427047 1427047
2104 74 74 5182 5182 1428040 1428040
2105 75 75 5182 5182 1430554 1430554
2106 74 74 5192 5192 1432242 1432242
2107 75 75 5184 5184 1432203 1432203
2108 75 75 5184 5184 1433349 1433349
2109 75 75 5178 5178 1435462 1435462
2110 75 75 5183 5183 1435977 1435977
2111 75 75 5209 5209 1438841 1438841
2112 74 74 5213 5213 1440365 1440365
2113 75 75 5209 5209 1441152 1441152
2114 74 74 5215 5215 1441258 1441258
2115 75 75 5205 5205 1443581 1443581
2116 74 74 5208 5208 1445085 1445085
2117 75 75 5210 5210 1444893 1444893
2118 75 75 5215 5215 1446096 1446096
2119 74 74 5218 5218 1448164 1448164
2120 74 74 5220 5220 1449757 1449757
2121 74 74 5228 5228 1450895 1450895
2122 74 74 5212 5212 1452537 1452537
2123 75 75 5224 5224 1454691 1454691
2124 75 75 5231 5231 1455843 1455843
2125 75 75 5244 5244 1455716 1455716
2126 74 74 5230 5230 1458214 1458214
2127 75 75 5245 5245 1459519 1459519
2128 74 74 5253 5253 1461079 1461079
2129 75 75 5245 5245 1462381 1462381
2130 75 75 5241 5241 1462607 1462607
2131 74 74 5256 5256 1465449 1465449
2132 74 74 5260 5260 1465820 1465820
2133 75 75 5249 5249 1468307 1468307
2134 75 75 5243 5243 1469425 1469425
2135 74 74 5256 5256 1471253 1471253
2136 75 75 5272 5272 1471277 1471277
2137 74 74 5258 5258 1472532 1472532
2138 75 75 5270 5270 1474722 1474722
2139 75 75 5265 5265 1475654 1475654
2140 75 75 5274 5274 1477101 1477101
2141 74 74 5280 5280 1479006 1479006
2142 75 75 5272 5272 1481135 1481135
2143 75 75 5284 5284 1481387 1481387
2144 75 75 5278 5278 1482273 1482273
2145 75 75 5282 5282 1484452 1484452
2146 74 74 5278 5278 1485938 1485938
2147 75 75 5291 5291 1487301 1487301
2148 75 75 5289 5289 1488494 1488494
2149 75 75 5297 5297 1488674 1488674
2150 74 74 5287 5287 1491371 1491371
2151 75 75 5297 5297 1493402 1493402
2152 75 75 5306 5306 1494356 1494356
2153 75 75 5293 5293 1495257 1495257
2154 75 75 5310 5310 1497489 1497489
2155 75 75 5310 5310 1498865 1498865
2156 75 75 5318 5318 1500190 1500190
2157 75 75 5315 5315 1500967 1500967
2158 75 75 5320 5320 1503118 1503118
2159 75 75 5326 5326 1503925 1503925
2160 75 75 5339 5339 1504971 1504971
2161 74 74 5326 5326 1506744 1506744
2162 75 75 5331 5331 1506796 1506796
2163 75 75 5320 5320 1510366 1510366
2164 75 75 5340 5340 1509953 1509953
2165 75 75 5333 5333 1513011 1513011
2166 75 75 5339 5339 1512908 1512908
2167 75 75 5345 5345 1514648 1514648
2168 74 74 5346 5346 1516320 1516320
2169 75 75 5341 5341 1517467 1517467
2170 75 75 5354 5354 1518195 1518195
2171 75 75 5348 5348 1521292 1521292
2172 75 75 5361 5361 1522807 1522807
2173 76 76 5347 5347 1524119 1524119
2174 75 75 5351 5351 1525248 1525248
2175 75 75 5376 5376 1525832 1525832
2176 75 75 5360 5360 1526501 1526501
2177 74 74 5358 5358 1530228 1530228
2178 75 75 5364 5364 1530400 1530400
2179 75 75 5353 5353 1532120 1532120
2180 75 75 5376 5376 1533712 1533712
2181 75 75 5366 5366 1534240 1534240
2182 75 75 5378 5378 1537425 1537425
2183 74 74 5375 5375 1538195 1538195
2184 75 75 5391 5391 1539939 1539939
2185 75 75 5379 5379 1540449 1540449
2186 75 75 5393 5393 1541638 1541638
2187 75 75 5399 5399 1544250 1544250
2188 75 75 5402 5402 1543549 1543549
2189 74 74 5393 5393 1545520 1545520
2190 75 75 5394 5394 1546704 1546704
2191 75 75 5402 5402 1548615 1548615
2192 75 75 5405 5405 1551061 1551061
2193 75 75 5418 5418 1551742 1551742
2194 75 75 5416 5416 1553388 1553388
2195 75 75 5417 5417 1554774 1554774
2196 75 75 5410 5410 1555550 1555550
2197 75 75 5398 5398 1557377 1557377
2198 75 75 5418 5418 1558944 1558944
2199 75 75 5422 5422 1558466 1558466
2200 75 75 5418 5418 1560928 1560928
2201 75 75 5421 5421 1562382 1562382
2202 75 75 5429 5429 1565380 1565380
2203 75 75 5418 5418 1566160 1566160
2204 75 75 5425 5425 1567016 1567016
2205 75 75 5445 5445 1567918 1567918
2206 75 75 5443 5443 1570977 1570977
2207 75 75 5427 5427 1571863 1571863
2208 75 75 5445 5445 1572541 1572541
2209 75 75 5454 5454 1575071 1575071
2210 75 75 5443 5443 1577328 1577328
2211 75 75 5462 5462 1577053 1577053
2212 75 75 5454 5454 1578606 1578606
2213 75 75 5451 5451 1580560 1580560
2214 75 75 5452 5452 1581924 1581924
2215 75 75 5463 5463 1583098 1583098
2216 75 75 5451 5451 1584617 1584617
2217 75 75 5480 5480 1585470 1585470
2218 76 76 5464 5464 1587784 1587784
2219 76 76 5469 5469 1588502 1588502
2220 75 75 5478 5478 1589747 1589747
2221 75 75 5484 5484 1590679 1590679
2222 75 75 5469 5469 1593299 1593299
2223 75 75 5488 5488 1594637 1594637
2224 75 75 5492 5492 1596409 1596409
2225 75 75 5482 5482 1597884 1597884
2226 75 75 5495 5495 1599403 1599403
2227 75 75 5495 5495 1600099 1600099
2228 75 75 5495 5495 1600506 1600506
2229 76 76 5505 5505 1603998 1603998
2230 75 75 5498 5498 1603640 1603640
2231 74 74 5500 5500 1606511 1606511
2232 76 76 5492 5492 1606325 1606325
2233 75 75 5503 5503 1608484 1608484
2234 75 75 5510 5510 1610367 1610367
2235 76 76 5521 5521 1611107 1611107
2236 75 75 5517 5517 1612602 1612602
2237 75 75 5522 5522 1615928 1615928
2238 75 75 5514 5514 1615491 1615491
2239 75 75 5518 5518 1617158 1617158
2240 76 76 5516 5516 1619306 1619306
2241 75 75 5530 5530 1619922 1619922
2242 75 75 5538 5538 1621165 1621165
2243 75 75 5546 5546 1623262 1623262
2244 76 76 5534 5534 1624520 1624520
